Namespace(bs=256, cp_dir='./checkpoints/imagenet/resnet18/smooth_out//run_ms_2', data_dir='./data/imagenet_2/', dir='.', dtype='imagenet', ep=100, loadckp=None, lr=0.5, milestones=[30, 60, 90], mo=0.9, ms=2, mtype='resnet18', n='imagenet/resnet18/smooth_out/', num_classes=1000, print_freq=100, smooth_out_a=0.009, use_cuda=True, wd=0.0001)
Epoch: [0 | 100]
Phase:train -- Batch_idx:3400/5004-- 464.72 samples/sec-- Loss:3.01 -- Error1:65.24
Phase:train -- Batch_idx:3500/5004-- 465.12 samples/sec-- Loss:3.01 -- Error1:65.20
Phase:train -- Batch_idx:3600/5004-- 465.35 samples/sec-- Loss:3.01 -- Error1:65.19
Phase:train -- Batch_idx:3700/5004-- 465.78 samples/sec-- Loss:3.01 -- Error1:65.16
Phase:train -- Batch_idx:3800/5004-- 465.88 samples/sec-- Loss:3.01 -- Error1:65.14
Phase:train -- Batch_idx:3900/5004-- 466.21 samples/sec-- Loss:3.01 -- Error1:65.13
Phase:train -- Batch_idx:4000/5004-- 466.38 samples/sec-- Loss:3.01 -- Error1:65.11
Phase:train -- Batch_idx:4100/5004-- 466.82 samples/sec-- Loss:3.01 -- Error1:65.11
Phase:train -- Batch_idx:4200/5004-- 466.29 samples/sec-- Loss:3.00 -- Error1:65.08
Phase:train -- Batch_idx:4300/5004-- 466.49 samples/sec-- Loss:3.00 -- Error1:65.06
Phase:train -- Batch_idx:4400/5004-- 466.82 samples/sec-- Loss:3.00 -- Error1:65.04
Phase:train -- Batch_idx:4500/5004-- 467.19 samples/sec-- Loss:3.00 -- Error1:65.02
Phase:train -- Batch_idx:4600/5004-- 467.51 samples/sec-- Loss:3.00 -- Error1:65.01
Phase:train -- Batch_idx:4700/5004-- 467.83 samples/sec-- Loss:3.00 -- Error1:64.98
Phase:train -- Batch_idx:4800/5004-- 467.91 samples/sec-- Loss:3.00 -- Error1:64.95
Phase:train -- Batch_idx:4900/5004-- 467.88 samples/sec-- Loss:2.99 -- Error1:64.94
Phase:train -- Batch_idx:5000/5004-- 467.22 samples/sec-- Loss:2.99 -- Error1:64.93
Train_Loss = 2.993636967919956, Train_Err = 64.92440473216071
Phase:val -- Batch_idx:100/390-- 622.34 samples/sec-- Loss:3.28 -- Error1:69.30
